STATION,NAME,DATE,TAVG,TMAX,TMIN,TMID
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/19/1985,,32.8,17.2,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/20/1985,,31.7,16.1,23.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/21/1985,,31.1,13.9,22.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/22/1985,,33.9,16.7,25.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/23/1985,,27.8,15.6,21.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/24/1985,,18.9,13.9,16.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/25/1985,,24.4,12.8,18.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/26/1985,,30,12.8,21.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/27/1985,,28.9,15,21.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/28/1985,,25,15,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/29/1985,,22.8,10.6,16.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/30/1985,,27.8,10,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/1/1985,,30,14.4,22.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/2/1985,,21.7,10.6,16.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/3/1985,,17.8,10,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/4/1985,,21.1,7.8,14.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/5/1985,,27.8,10.6,19.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/6/1985,,29.4,15.6,22.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/7/1985,,23.9,14.4,19.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/8/1985,,24.4,12.2,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/9/1985,,25.6,12.8,19.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/10/1985,,28.9,15,21.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/11/1985,,29.4,18.3,23.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/12/1985,,28.3,19.4,23.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/13/1985,,28.9,18.9,23.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/14/1985,,30,19.4,24.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/15/1985,,22.2,17.2,19.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/1985,,20,16.1,18.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/1985,,19.4,16.1,17.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/1985,,20.6,13.3,16.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/1985,,23.9,10.6,17.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/1985,,29.4,14.4,21.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/1985,,27.8,18.9,23.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/1985,,24.4,18.3,21.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/1985,,20,15,17.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/1985,,18.3,14.4,16.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/1985,,27.8,12.8,20.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/1985,,30,17.2,23.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/1985,,30,18.3,24.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/1985,,27.8,18.3,23.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/1985,,18.3,15.6,16.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/1985,,23.3,12.8,18.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/1985,,25.6,17.2,21.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/1/1986,,5.6,-2.2,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/2/1986,,11.1,-2.8,4.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/3/1986,,14.4,3.3,8.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/4/1986,,7.2,1.1,4.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/5/1986,,7.2,-2.2,2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/6/1986,,8.9,-3.9,2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/7/1986,,-0.6,-6.1,-3.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/8/1986,,-0.6,-7.8,-4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/9/1986,,5.6,-7.8,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/10/1986,,12.2,-2.8,4.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/11/1986,,6.7,-2.2,2.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/12/1986,,15.6,-1.1,7.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/13/1986,,6.7,-5,0.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/14/1986,,-3.9,-6.7,-5.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/15/1986,,-1.7,-8.3,-5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/16/1986,,7.8,-6.7,0.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/17/1986,,11.7,-2.8,4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/18/1986,,18.9,7.8,13.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/19/1986,,15,9.4,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/20/1986,,9.4,2.8,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/21/1986,,11.7,1.7,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/22/1986,,18.9,1.1,10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/23/1986,,6.1,0.6,3.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/24/1986,,3.3,-2.8,0.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/25/1986,,2.2,-1.7,0.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/26/1986,,3.3,1.1,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/27/1986,,1.7,-9.4,-3.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/28/1986,,-5,-11.1,-8.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/29/1986,,-2.8,-10,-6.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/30/1986,,-0.6,-6.7,-3.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/31/1986,,5,-5,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/1/1986,,6.7,-2.8,1.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/2/1986,,20,3.9,11.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/3/1986,,7.8,1.7,4.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/4/1986,,3.3,2.2,2.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/5/1986,,11.7,2.8,7.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/6/1986,,8.3,0,4.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/7/1986,,0,-3.9,-1.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/8/1986,,1.7,-2.8,-0.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/9/1986,,2.8,0.6,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/10/1986,,2.8,0.6,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/11/1986,,0.6,-2.8,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/12/1986,,-1.7,-5.6,-3.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/13/1986,,-3.3,-8.3,-5.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/14/1986,,-0.6,-7.8,-4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/15/1986,,2.8,-4.4,-0.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/16/1986,,4.4,-2.8,0.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/17/1986,,10.6,0,5.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/18/1986,,6.7,3.3,5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/19/1986,,7.2,3.3,5.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/20/1986,,7.2,4.4,5.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/21/1986,,13.3,3.9,8.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/22/1986,,4.4,0,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/23/1986,,6.1,0,3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/24/1986,,3.3,-2.2,0.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/25/1986,,1.1,-3.3,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/26/1986,,3.3,-5,-0.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/27/1986,,1.1,-1.7,-0.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/28/1986,,1.1,-4.4,-1.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/1/1986,,2.8,-5,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/2/1986,,4.4,-2.8,0.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/3/1986,,7.2,0.6,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/4/1986,,7.8,0.6,4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/5/1986,,8.3,-1.1,3.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/6/1986,,10.6,0,5.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/7/1986,,3.9,-7.8,-1.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/8/1986,,0.6,-10,-4.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/9/1986,,19.4,-2.2,8.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/10/1986,,23.3,8.9,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/11/1986,,22.2,6.7,14.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/12/1986,,8.9,2.2,5.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/13/1986,,9.4,4.4,6.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/14/1986,,15.6,8.3,11.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/15/1986,,20.6,10,15.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/16/1986,,16.1,7.8,11.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/17/1986,,11.7,4.4,8.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/18/1986,,14.4,1.7,8.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/19/1986,,23.3,11.1,17.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/20/1986,,17.2,-1.1,8.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/21/1986,,2.2,-6.7,-2.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/22/1986,,8.3,-3.9,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/23/1986,,15.6,-1.1,7.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/24/1986,,15,3.9,9.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/25/1986,,19.4,2.8,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/26/1986,,23.9,8.9,16.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/27/1986,,20,7.2,13.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/28/1986,,17.8,2.8,10.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/29/1986,,24.4,6.1,15.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/30/1986,,28.9,10,19.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/31/1986,,28.3,11.7,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/1/1986,,26.7,10.6,18.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/2/1986,,23.9,13.3,18.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/3/1986,,19.4,9.4,14.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/4/1986,,21.7,8.9,15.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/5/1986,,13.9,8.9,11.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/6/1986,,12.2,8.9,10.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/7/1986,,23.3,10,16.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/8/1986,,23.3,12.8,18.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/9/1986,,12.8,6.1,9.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/10/1986,,10,4.4,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/11/1986,,10.6,3.9,7.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/12/1986,,17.8,4.4,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/13/1986,,12.8,5.6,9.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/14/1986,,18.9,6.1,12.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/15/1986,,13.9,9.4,11.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/16/1986,,11.1,7.2,9.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/17/1986,,10,5.6,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/18/1986,,18.9,8.3,13.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/19/1986,,21.7,5,13.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/20/1986,,23.3,8.9,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/21/1986,,20,9.4,14.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/22/1986,,10.6,5,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/23/1986,,10.6,1.7,6.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/24/1986,,20.6,5.6,13.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/25/1986,,22.2,10,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/26/1986,,25.6,7.2,16.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/27/1986,,27.2,11.7,19.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/28/1986,,26.1,11.7,18.9
